question,yes_token,no_token,quantity,status,yes_cost,no_cost,total_cost,yes_average_price,no_average_price,gross_profit,gross_profit_pct,estimated_fee,slippage_buffer,total_estimated_costs,net_profit,net_roi_pct,profitable_before_costs,profitable_after_costs,profit_per_dollar,break_even_gap,net_profit_rank,net_roi_rank,research_rank
Will Jasmine Crockett win the 2028 Democratic presidential nomination?,22103094389913052942362639589409218272323168761614999702665821259175535456835,10893367019711826592833821276710094799225035200719824531380610476790390190688,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Gavin Newsom win the 2028 US Presidential Election?,98250445447699368679516529207365255018790721464590833209064266254238063117329,18823838997443878656879952590502524526556504037944392973476854588563571859850,500,fully_filled,41.5,459.0,500.5,0.083,0.918,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Ruben Gallego win the 2028 Democratic presidential nomination?,94658518227479141344875476648819337938746150529318297759951212169676959854478,89549550119611798541187132573193884477265258658615163602217456913355320927577,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will JD Vance win the 2028 US Presidential Election?,16040015440196279900485035793550429453516625694844857319147506590755961451627,94476829201604408463453426454480212459887267917122244941405244686637914508323,500,fully_filled,104.0,396.5,500.5,0.208,0.793,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Josh Shapiro win the 2028 US Presidential Election?,1420113190297259908358916251277696183671602680024474979931472444792502392139,9195312844128905514645503106857912558078141569888031031723687687489317147622,500,fully_filled,15.5,485.0,500.5,0.031,0.97,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Ro Khanna win the 2028 Democratic presidential nomination?,20374050108659687356429749447884880983779889840007423115803042125707701269498,2610336024939503976910443133965525155112118948066646227040491461288298872236,500,fully_filled,7.0,493.5,500.5,0.014,0.987,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Abigail Spanberger win the 2028 Democratic presidential nomination?,67834126955354466786049932246962827069514258320708123726234642047236874537300,85842730802801029317331291122638780955014362480310249655739704629273608465884,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Xi Jinping out before 2027?,32338220190071351435772801779725302244575775216413325951443816017994629993401,25659310674993675562345759665114759892400026242514633218387667107987341231962,500,fully_filled,19.5,481.0,500.5,0.039,0.962,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Josh Stein win the 2028 Democratic presidential nomination?,88892629978057552473594496509394432528313837466696628191322608851106929962536,86408082986810982428934766746057237103501895775284376283076301431054177694153,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Hakeem Jeffries win the 2028 Democratic presidential nomination?,23940655822937666554179928631365405234554137716172612284986318717257054413669,74558297484750387958365610940184220316219182006445006209048673137036909262424,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Elissa Slotkin win the 2028 US Presidential Election?,48603794625473459817558518297806850992009615470611080215039575427157653927669,52728319505612554616109154570709065358779880697251731838206843628919066236833,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Pete Buttigieg win the 2028 US Presidential Election?,35629456194498013232473191985311930903993567273832459837879398120893197410860,26087406687932108531005204502244492184534000122992461059156880611150953145122,500,fully_filled,13.5,487.0,500.5,0.027,0.974,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Chris Murphy win the 2028 Democratic presidential nomination?,8815924480259634499011776432080696931704057619336093802050596292915996723758,45099054006923138281311463758770234951153596952213440096254242321807308634603,500,fully_filled,2.5,498.0,500.5,0.005,0.996,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Wes Moore win the 2028 US Presidential Election?,35272507273162958827997790327967872292415567859334925862043618606081750011897,374661216370333715221919731169956915917040066803205972387948453758235235593,500,fully_filled,4.5,496.0,500.5,0.009,0.992,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Phil Murphy win the 2028 Democratic presidential nomination?,81633484456710374417231462107666791993850637546563366185897100962157481970040,114507466536734360808195115190160357255467689128176113085692265197019898971527,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Gretchen Whitmer win the 2028 US Presidential Election?,4999047257294547885970323631312419427544062131054733229841947946130772277335,102084577517225131375286042838758381959278092930102485541091152099183604495224,500,fully_filled,2.0,498.5,500.5,0.004,0.997,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Bernie Sanders win the 2028 Democratic presidential nomination?,113510300123120868861281132282742729065975487298059944817273881893086209196585,3444964147133304300560138317203877470064591148213906708394693248804691192318,500,fully_filled,2.5,498.0,500.5,0.005,0.996,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Jamie Dimon win the 2028 US Presidential Election?,23692929455124171734375794579007643086071570310019729232490607671061438183936,30050897091642315762983745166096629857367320723415212749446858994810226049012,500,fully_filled,2.5,498.0,500.5,0.005,0.996,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Chelsea Clinton win the 2028 Democratic presidential nomination?,46211769122513729244602558513001215391004042100934296321661285791281233261657,76057920052421891902791411567177996435483774677774664174053982044923692373687,10,fully_filled,0.079,9.94,10.019,0.0079,0.994,-0.0190000000000001,-0.1896396845992626,0.10019,0.020038,0.120228,-0.1392280000000001,-1.3896396845992622,False,False,-0.013896396845992623,-1.3896396845992622,57,325,191.0
Will Josh Shapiro win the 2028 Democratic presidential nomination?,71169839497420596285841847514123589847893415750912355173877524195175834054354,55290827599553280245963175724940496753557722439999671239772487781170052583987,10,fully_filled,0.59,9.43,10.02,0.059,0.943,-0.0199999999999995,-0.1996007984031893,0.1002,0.02004,0.12024,-0.1402399999999995,-1.3996007984031886,False,False,-0.013996007984031887,-1.3996007984031886,58,335,196.5
Will Hillary Clinton win the 2028 Democratic presidential nomination?,6349038249650226718426900942104344803413105653564595362433352811865798195800,57931882677606943294773135604094039468334392354204920135953322654005083822055,10,fully_filled,0.04,9.98,10.02,0.004,0.998,-0.0199999999999995,-0.1996007984031893,0.1002,0.02004,0.12024,-0.1402399999999995,-1.3996007984031886,False,False,-0.013996007984031887,-1.3996007984031886,58,335,196.5
Will Ro Khanna win the 2028 US Presidential Election?,45264462342307496826883801236629887275526404999716050689931105511159370296978,21034003091803474219272633665814818485285721473911024023600356649009960505229,10,fully_filled,0.1099999999999999,9.91,10.02,0.011,0.991,-0.0199999999999995,-0.1996007984031893,0.1002,0.02004,0.12024,-0.1402399999999995,-1.3996007984031886,False,False,-0.013996007984031887,-1.3996007984031886,58,335,196.5
Will Stephen A. Smith win the 2028 Democratic presidential nomination?,60590045489347122735554346200880179420435533609307820342798544098823516727807,76005700027045000587004110133818166617024719626220722682005164003117993034812,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Andrew Yang win the 2028 Democratic presidential nomination?,102504892414163237174864879683522880588750452841477290216845150938663289742135,21234886083000978203440582985665409733123024063268807484684316771005736994028,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Jasmine Crockett win the 2028 Democratic presidential nomination?,22103094389913052942362639589409218272323168761614999702665821259175535456835,10893367019711826592833821276710094799225035200719824531380610476790390190688,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Ruben Gallego win the 2028 Democratic presidential nomination?,94658518227479141344875476648819337938746150529318297759951212169676959854478,89549550119611798541187132573193884477265258658615163602217456913355320927577,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Ro Khanna win the 2028 Democratic presidential nomination?,20374050108659687356429749447884880983779889840007423115803042125707701269498,2610336024939503976910443133965525155112118948066646227040491461288298872236,100,fully_filled,1.4,98.7,100.1,0.014,0.987,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Abigail Spanberger win the 2028 Democratic presidential nomination?,67834126955354466786049932246962827069514258320708123726234642047236874537300,85842730802801029317331291122638780955014362480310249655739704629273608465884,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Michelle Obama win the 2028 US Presidential Election?,88521269813605705303364598280494261510300497312149869577251450871617962933121,1970496541508335019913900195809032484597886384784144327835472760880523550630,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Zohran Mamdani win the 2028 Democratic presidential nomination?,19323997520040734631220675039559156784534982703459512097490198935565229528445,111309365336519526711604102518316708823622751854213281307404397618571408959194,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Elissa Slotkin win the 2028 Democratic presidential nomination?,48455736546094517370011063312529885328905072240106316551156607253162886762655,21910945789202551310737182019481519202352824012676720876277298283641159588352,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Hakeem Jeffries win the 2028 Democratic presidential nomination?,23940655822937666554179928631365405234554137716172612284986318717257054413669,74558297484750387958365610940184220316219182006445006209048673137036909262424,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Marco Rubio win the 2028 US Presidential Election?,11171618905857319805355893398009978356002287408842633593535559412449299952250,65892530750232246342273648992064742042382898919201083513241874070914353628268,100,fully_filled,8.9,91.2,100.1,0.089,0.912,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Xi Jinping out before 2027?,32338220190071351435772801779725302244575775216413325951443816017994629993401,25659310674993675562345759665114759892400026242514633218387667107987341231962,100,fully_filled,3.9,96.2,100.1,0.039,0.962,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Tulsi Gabbard win the 2028 US Presidential Election?,97633418272282627828834872960145259034624388719803091466146359304286851612172,17854429586516792397214557963923647011517685971868312042416963526864862523185,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Roy Cooper win the 2028 Democratic presidential nomination?,30732552320006664177902085971957467957450485111214036633872573588757974348601,55053374667733007627913689484290555932799177921000957543346276204775142445823,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Gina Raimondo win the 2028 Democratic presidential nomination?,35165603539035270209469650915267170915291414186795231160733227083640059691764,82254794773423437491598574581796732934760602553828664932786984448280136473130,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Elissa Slotkin win the 2028 US Presidential Election?,48603794625473459817558518297806850992009615470611080215039575427157653927669,52728319505612554616109154570709065358779880697251731838206843628919066236833,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Jared Polis win the 2028 Democratic presidential nomination?,42119164854283656238382173699154739480090965550328051492328192273011556335098,39150381508679235943386404690610035044747196600759141560840372170757042543675,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Rahm Emanuel win the 2028 Democratic presidential nomination?,10521981432803570450946212503203364998108630328528216082760514453664705157397,91949042216127305292438280992722171735754548787382833799906976841509942727662,100,fully_filled,1.9,98.2,100.1,0.019,0.982,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Glenn Youngkin win the 2028 US Presidential Election?,631059815958854406224163480574507434200946764542129005247984171366597476420,100418331065194201410948024347944500798513421135064468615649525110872253639397,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Josh Stein win the 2028 Democratic presidential nomination?,88892629978057552473594496509394432528313837466696628191322608851106929962536,86408082986810982428934766746057237103501895775284376283076301431054177694153,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Barack Obama win the 2028 Democratic presidential nomination?,88927218779847397120407909832537568114340511586397698395193736044476021744522,93993883668914241189795812807312922412111034935516092303580333564217329905759,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Mark Cuban win the 2028 Democratic presidential nomination?,58378309871183461257693288827678410871907006920578755035402846056315798427503,55392527126713018429304496836617506663024188480522297953714346140749923557790,100,fully_filled,0.4,99.7,100.1,0.004,0.997,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Gretchen Whitmer win the 2028 US Presidential Election?,4999047257294547885970323631312419427544062131054733229841947946130772277335,102084577517225131375286042838758381959278092930102485541091152099183604495224,100,fully_filled,0.4,99.7,100.1,0.004,0.997,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Wes Moore win the 2028 US Presidential Election?,35272507273162958827997790327967872292415567859334925862043618606081750011897,374661216370333715221919731169956915917040066803205972387948453758235235593,100,fully_filled,0.8999999999999999,99.2,100.1,0.009,0.992,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Phil Murphy win the 2028 Democratic presidential nomination?,81633484456710374417231462107666791993850637546563366185897100962157481970040,114507466536734360808195115190160357255467689128176113085692265197019898971527,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Elon Musk win the 2028 US Presidential Election?,26641906520532802078452346454133721131611596169940893262820937050881742190686,59064132013843281708610372809406242099497812053529304284160897825180883604145,100,fully_filled,0.2,99.9,100.1,0.002,0.999,-0.1000000000000085,-0.0999000999001084,1.001,0.2002,1.2011999999999998,-1.3012000000000083,-1.2999000999001082,False,False,-0.012999000999001083,-1.2999000999001082,165,238,201.5
Will Greg Abbott win the 2028 US Presidential Election?,58585097107933138034126275600204468509993701936571284309823871593297754181479,104431860535489654020481219089291817898241901940037260095979653681449084465327,10,fully_filled,0.05,9.97,10.02,0.005,0.997,-0.0200000000000013,-0.199600798403207,0.1002,0.02004,0.12024,-0.1402400000000013,-1.3996007984032066,False,False,-0.013996007984032067,-1.3996007984032066,61,363,212.0
Will Kamala Harris win the 2028 Democratic presidential nomination?,38171024903091354977195167437673496224420673639143973968032407064172828043588,26930844951471612827925270830087046333229637930899178134435055616497220846773,10,fully_filled,0.8999999999999999,9.12,10.02,0.09,0.912,-0.0200000000000013,-0.199600798403207,0.1002,0.02004,0.12024,-0.1402400000000013,-1.3996007984032066,False,False,-0.013996007984032067,-1.3996007984032066,61,363,212.0
Will Ivanka Trump win the 2028 US Presidential Election?,40932864651005132434669457369564353816786330205469778285035893634458129671101,56215025902031889702122383201324191240581604266667334383154318117703136383150,10,fully_filled,0.06,9.96,10.02,0.006,0.996,-0.0200000000000013,-0.199600798403207,0.1002,0.02004,0.12024,-0.1402400000000013,-1.3996007984032066,False,False,-0.013996007984032067,-1.3996007984032066,61,363,212.0
Will Jon Stewart win the 2028 Democratic presidential nomination?,58343456405874365460518182619380252930558598368174305791768670198253267891911,84566561349071752664514432513198569980219178901068420341175150225620958953893,10,fully_filled,0.05,9.97,10.02,0.005,0.997,-0.0200000000000013,-0.199600798403207,0.1002,0.02004,0.12024,-0.1402400000000013,-1.3996007984032066,False,False,-0.013996007984032067,-1.3996007984032066,61,363,212.0
Will Andy Beshear win the 2028 Democratic presidential nomination?,26468656392978559668331516709623917078428425933265692717836103090220693717685,26335362363448644358593284423242327477307616743233875606762153873424287882825,50,fully_filled,1.31648,48.75,50.06648,0.0263295999999999,0.975,-0.0664799999999985,-0.1327834511233834,0.5006648,0.10013296,0.6007977600000001,-0.6672777599999986,-1.3327834511233836,False,False,-0.013327834511233837,-1.3327834511233836,124,306,215.0
Will Thomas Massie win the 2028 US Presidential Election?,89071282556584199015490241074221756662667488270789034763702585258138302536112,18620821165547265880582330532076859546462061138941862890257010665389427790094,50,fully_filled,0.5499999999999999,49.53386,50.083859999999994,0.011,0.9906772,-0.0838599999999942,-0.1674391710223499,0.5008385999999999,0.1001677199999999,0.6010063199999999,-0.684866319999994,-1.3674391710223497,False,False,-0.013674391710223496,-1.3674391710223497,125,317,221.0
Will Jon Ossoff win the 2028 Democratic presidential nomination?,70071592420137476676935286377781779672157004436137616627487590484756055232944,107829893465244243112531790315844862173967342141753896250561816305880797209350,1000,fully_filled,172.0,829.0,1001.0,0.172,0.829,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Gavin Newsom win the 2028 Democratic presidential nomination?,54533043819946592547517511176940999955633860128497669742211153063842200957669,87854174148074652060467921081181402357467303721471806610111179101805869578687,1000,fully_filled,156.0,845.0,1001.0,0.156,0.845,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,76252402837334795047528042167618984089231134882494719641438604550246396692717,82779978600617806806814031291287454099780828258739355925042203335968508676880,1000,fully_filled,15.0,986.0,1001.0,0.015,0.986,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Tucker Carlson win the 2028 US Presidential Election?,45015916581148592087728250896178171120552786117190685135618507471166113474733,5353194854864999214467212176625447374807704051407621946584152368216621932371,1000,fully_filled,16.0,985.0,1001.0,0.016,0.985,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Xi Jinping out before 2027?,32338220190071351435772801779725302244575775216413325951443816017994629993401,25659310674993675562345759665114759892400026242514633218387667107987341231962,1000,fully_filled,39.0,962.0,1001.0,0.039,0.962,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Jamie Dimon win the 2028 US Presidential Election?,23692929455124171734375794579007643086071570310019729232490607671061438183936,30050897091642315762983745166096629857367320723415212749446858994810226049012,1000,fully_filled,5.0,996.0,1001.0,0.005,0.996,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Jon Ossoff win the 2028 US Presidential Election?,110102705199530588976777616718115948005824665233400132417374621750887344831757,98394838816403247684221016468696784125095120854407803889228262583112436699261,1000,fully_filled,116.0,885.0,1001.0,0.116,0.885,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Stephen A. Smith win the 2028 Democratic presidential nomination?,60590045489347122735554346200880179420435533609307820342798544098823516727807,76005700027045000587004110133818166617024719626220722682005164003117993034812,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Mark Cuban win the 2028 Democratic presidential nomination?,58378309871183461257693288827678410871907006920578755035402846056315798427503,55392527126713018429304496836617506663024188480522297953714346140749923557790,1000,fully_filled,4.0,997.0,1001.0,0.004,0.997,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Michelle Obama win the 2028 US Presidential Election?,88521269813605705303364598280494261510300497312149869577251450871617962933121,1970496541508335019913900195809032484597886384784144327835472760880523550630,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Tulsi Gabbard win the 2028 US Presidential Election?,97633418272282627828834872960145259034624388719803091466146359304286851612172,17854429586516792397214557963923647011517685971868312042416963526864862523185,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Elon Musk win the 2028 US Presidential Election?,26641906520532802078452346454133721131611596169940893262820937050881742190686,59064132013843281708610372809406242099497812053529304284160897825180883604145,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,8113830512143065501177519557124858581375945005490796772950589720955457782465,11493926619286817179231142642565394485790380952577225820901334479399429951651,1000,fully_filled,131.0,870.0,1001.0,0.131,0.87,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,1000,fully_filled,11.0,990.0,1001.0,0.011,0.99,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Barack Obama win the 2028 Democratic presidential nomination?,88927218779847397120407909832537568114340511586397698395193736044476021744522,93993883668914241189795812807312922412111034935516092303580333564217329905759,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Gretchen Whitmer win the 2028 US Presidential Election?,4999047257294547885970323631312419427544062131054733229841947946130772277335,102084577517225131375286042838758381959278092930102485541091152099183604495224,1000,fully_filled,4.0,997.0,1001.0,0.004,0.997,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Wes Moore win the 2028 US Presidential Election?,35272507273162958827997790327967872292415567859334925862043618606081750011897,374661216370333715221919731169956915917040066803205972387948453758235235593,1000,fully_filled,9.0,992.0,1001.0,0.009,0.992,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Phil Murphy win the 2028 Democratic presidential nomination?,81633484456710374417231462107666791993850637546563366185897100962157481970040,114507466536734360808195115190160357255467689128176113085692265197019898971527,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Josh Shapiro win the 2028 US Presidential Election?,1420113190297259908358916251277696183671602680024474979931472444792502392139,9195312844128905514645503106857912558078141569888031031723687687489317147622,1000,fully_filled,31.0,970.0,1001.0,0.031,0.97,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
